key,band,budget,p0,tau0,evd,evj,mvd,mvj,cvd,cvj
sim97,7.0,0.08363951944783952,0.9078731182024141,7.0,0.00013280775272916798,0.3453779656316669,0.00022077413083807692,0.4860558672897527,0.00026298534699396804,0.17302573131009805
sim97,3.0,0.21210285886033145,0.6946718807112844,3.0,0.0,0.31681572220792226,9.425649914364901e-05,0.38700760231987347,3.695235171706042e-05,0.2506667516050076
sim98,30.0,0.13241265726947707,0.1570898911806143,30.0,0.0013009835077248632,0.017579086720777973,0.0009086213371378979,1.2091382814156177,0.0012632134726277364,0.24495809575009836
sim98,14.0,0.10330840178936711,0.11699660809513333,14.0,0.00042829632799873716,0.008699248605938703,0.00045876154573680397,0.7072733708050221,0.0005828624967776856,0.21577654034036223
sim98,7.0,0.08463727144255652,0.0933518368940498,7.0,0.0,0.007620593028808981,0.0002736987833596849,0.4053695022870512,0.0002584627104623864,0.1603510633889617
sim98,3.0,0.0601915641237286,0.06432990018102987,3.0,0.0,0.0020629455235047904,9.282494255687346e-05,0.25600427371663853,0.00011414715974516148,0.11915854051804717
sim99,30.0,0.06311404532578342,0.9323030819624313,30.0,0.001586356871343581,0.03440209948194338,0.0009270828553005997,0.9081638697888554,0.001506920854525386,0.20773738113152349
sim99,14.0,0.07681728479081282,0.9161522740646592,14.0,0.0008524442319225976,0.02823789010097958,0.00040285842237278825,0.65607770735241,0.0006852947857960714,0.18295939289076857
sim99,7.0,0.1368494144335391,0.8363786342300309,7.0,0.0003494628234294535,0.01493981765097211,0.000239061726615232,0.5042904954569518,0.0001978184441328815,0.20626904122722528
sim101,30.0,0.11655984262418803,0.1347053827719166,30.0,0.0020005513203913312,0.4352580192486179,0.0009074381091641909,1.0764798734001253,0.001328275484328454,0.24629973130062255
sim101,14.0,0.14872067722734778,0.18175587550961414,14.0,0.00032280759513488483,0.40022908752966213,0.00044299705097425925,0.7579291793244707,0.00046563112931313744,0.21280547244664583
sim101,7.0,0.24182411530006817,0.40957940113042907,7.0,0.0,0.31895367663056456,0.00024783625963520925,0.5652657083213032,0.00014005154038330929,0.28691835371073504
sim101,3.0,0.20548340756618266,0.7109895552718601,3.0,0.0,0.21836037011358578,9.72005582417472e-05,0.3578936773041106,2.5841835847039923e-05,0.24010680892050154
sim104,30.0,0.17528284593356966,0.7733443872963744,30.0,0.001066562994790352,0.35551504132854833,0.0010008459064441344,1.14156571663488,0.0011563998245395215,0.2749402738871504
sim104,14.0,0.24730733830174206,0.4481091366591581,14.0,0.00025054292398581015,0.27742476878234595,0.00048706923435185576,0.7274407506153446,0.00032878738453615957,0.2899176169998867
sim105,30.0,0.0764544445683399,0.9165879924237617,30.0,0.0009645893571175925,0.10910613664864134,0.0008971391502798,1.0457080930342482,0.0015151561422142145,0.20815813434526834
sim105,14.0,0.1257777281854671,0.1475481993030353,14.0,0.0007581972967023336,0.005484316290328397,0.0004281630099443476,0.7239456831604074,0.00047563148586668674,0.22235028424198763
sim106,14.0,0.11435971494966779,0.13170625168171507,14.0,0.0004809276506039216,0.9411428791542445,0.0004966842766842317,0.6500947917721476,0.0005090320908992485,0.22434951707304196
sim106,3.0,0.06218886022881348,0.0666281737685449,3.0,0.0,0.9172292469146888,9.780426338528879e-05,0.2820455052461883,9.984856158785801e-05,0.10911184398235353
sim107,30.0,0.19908132698364236,0.2743483369962507,30.0,0.0009545982482146571,0.1891871433855314,0.0009608380453996629,1.2118329144035511,0.001081068672548334,0.2766626867783624
